0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
32.440741,33.005317,32.676642,32.933692,33.345868,33.267773,33.122437,33.703177,33.590526,28.330641
17.322727,17.727348,17.404545,17.611759,17.879957,17.818266,17.772924,18.076485,18.043740,15.099946
12.328161,12.593420,12.300886,12.499800,12.762230,12.646940,12.620162,12.885040,12.839755,10.912219
9.791332,10.030107,9.745320,9.927393,10.072540,9.995155,10.018955,10.170050,10.164956,9.008652
8.125646,8.348412,8.078292,8.248469,8.404660,8.324185,8.339409,8.503285,8.481034,7.444367
1.905606,2.045429,1.805604,1.946317,2.042720,1.971762,2.012771,2.089130,2.077511,1.943276
1.745541,1.836319,1.627377,1.761689,1.863062,1.776750,1.804419,1.907974,1.880550,1.726095
1.517902,1.637617,1.428084,1.569237,1.626308,1.571709,1.600059,1.691381,1.670721,1.343357
1.310394,1.415279,1.213334,1.368605,1.482012,1.403063,1.395436,1.552334,1.502865,0.792323
1.274196,1.339735,1.144146,1.317751,1.392175,1.303568,1.300973,1.441673,1.399870,0.659983
1.234945,1.271879,1.059028,1.287893,1.325173,1.214526,1.215326,1.352801,1.316852,0.581770
1.133584,1.193305,0.972184,1.211722,1.231126,1.129779,1.134759,1.265135,1.227498,0.491918
1.068158,1.123866,0.907964,1.128398,1.159587,1.061982,1.056610,1.208144,1.150593,0.417713
1.007368,1.065284,0.843791,1.060979,1.094067,0.991683,0.995167,1.146808,1.076931,0.347034
0.893081,0.997794,0.751981,0.959348,1.015108,0.924203,0.929157,1.085661,1.016740,0.274799
0.806404,0.935776,0.685340,0.847124,0.940530,0.859712,0.878564,1.033188,0.951780,0.202015
0.773653,0.927847,0.647102,0.801677,0.906593,0.877033,0.843162,1.007227,0.903852,0.168165
0.709014,0.873833,0.580161,0.761068,0.877814,0.836979,0.813809,0.940744,0.856669,0.159916
0.664307,0.836138,0.678531,0.724170,0.835010,0.815440,0.763440,0.941673,0.855389,0.235855
0.617150,0.769080,0.641612,0.693649,0.781015,0.775629,0.707140,0.886688,0.794288,0.211851
0.561619,0.716562,0.736299,0.707660,0.759066,0.792956,0.646306,0.882497,0.829990,0.248141
0.486086,0.617444,0.799109,0.646897,0.714462,0.675609,0.577585,0.855075,0.825520,0.219002
0.441880,0.559787,0.857885,0.584448,0.643567,0.610636,0.503547,0.810089,0.797812,0.144731
0.370611,0.513461,0.697872,0.525793,0.605676,0.548850,0.466585,0.734289,0.707462,-0.006021
0.324348,0.473539,0.721425,0.490099,0.585505,0.491933,0.435568,0.712135,0.735423,-0.074427
0.271047,0.488212,0.552712,0.383963,0.525146,0.381922,0.406168,0.618722,0.610139,-0.181653
0.224298,0.465128,0.394561,0.339375,0.454764,0.341173,0.356885,0.527744,0.519630,-0.262825
0.179831,0.437286,0.283691,0.296704,0.410233,0.295617,0.313028,0.493146,0.454213,-0.315048
0.163312,0.373044,0.221918,0.243681,0.348859,0.246341,0.260541,0.445289,0.480409,-0.362132
0.193758,0.384646,0.185696,0.175834,0.279915,0.277260,0.234491,0.514122,0.378006,-0.404335
