0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
32.027124,32.559791,31.392618,31.851595,32.570052,31.491555,32.419793,32.762250,32.757356,29.593726
17.103256,17.483785,16.642393,17.016672,17.511060,16.925477,17.373824,17.409531,17.522989,16.057872
12.045880,12.381186,11.635001,11.957325,12.324546,12.054042,12.244355,12.362927,12.447918,11.342351
9.786137,9.997477,9.451371,9.716612,9.886691,9.682986,9.898497,9.871956,9.951126,9.383794
8.128331,8.310230,7.817423,8.057535,8.208883,8.018245,8.219278,8.196682,8.267613,7.776919
1.999721,2.087052,1.752573,1.942286,1.986737,1.964739,2.011953,1.918893,1.999007,2.069301
1.807342,1.876584,1.572497,1.738634,1.802069,1.718148,1.796901,1.759350,1.801294,1.752212
1.646808,1.703113,1.423004,1.589161,1.697394,1.476893,1.631626,1.559208,1.590855,1.543819
1.255805,1.371809,1.038191,1.194078,1.459132,1.151276,1.295072,1.300626,1.332724,0.993919
1.148861,1.293727,1.017219,1.088066,1.403128,1.056028,1.206150,1.221806,1.245140,0.864556
1.048486,1.206630,0.940772,1.047696,1.359375,0.970103,1.131471,1.173654,1.163803,0.779666
0.970619,1.124014,0.872537,0.975690,1.256243,0.889296,1.053790,1.146163,1.106716,0.726070
0.901080,1.039760,0.807802,0.924184,1.151750,0.799205,0.987418,1.080707,1.051067,0.658747
0.832177,0.963121,0.710433,0.849358,1.043044,0.783362,0.922582,1.049327,1.005776,0.640925
0.771083,0.885339,0.674929,0.790182,0.956509,0.735383,0.851456,1.030012,0.977035,0.610408
0.715821,0.822441,0.656226,0.693380,0.852029,0.714065,0.781557,0.986871,0.962760,0.576186
0.714300,0.760613,0.623854,0.626202,0.803208,0.681612,0.761693,0.949379,0.893733,0.558172
0.655760,0.700968,0.615133,0.542365,0.767806,0.656340,0.708546,0.903864,0.822715,0.569695
0.610383,0.652245,0.793357,0.487344,0.721068,0.557749,0.768437,0.881607,0.755739,0.544190
0.558803,0.610105,0.648655,0.452432,0.691955,0.637723,0.770002,0.835690,0.667320,0.541071
0.506387,0.637929,0.582652,0.477277,0.652460,0.572440,0.801796,0.768965,0.577702,0.487707
0.398669,0.625362,0.526743,0.446715,0.591942,0.508861,0.745704,0.677329,0.536938,0.443289
0.437197,0.637956,0.461978,0.404327,0.571948,0.445986,0.768962,0.745759,0.489019,0.407733
0.452429,0.671962,0.698652,0.372608,0.872431,0.421246,0.680144,0.697299,0.439736,0.351665
0.475937,0.616220,0.810933,0.318117,1.050860,0.599274,0.725281,0.608822,0.537982,0.245573
0.501731,0.872912,0.880243,0.189742,1.229736,0.690560,0.730319,0.560353,0.524304,0.442062
0.483140,0.924170,0.886264,0.190614,1.337070,0.686555,0.955262,0.518176,0.480782,0.485938
0.368893,0.936493,0.923097,0.351146,1.430377,0.669651,1.072916,0.349488,0.494503,0.516342
0.275539,0.937759,0.459449,0.376824,1.227821,0.641220,0.982767,0.680351,0.556589,0.658081
0.193290,0.917845,0.332924,0.518561,1.016808,0.260908,0.873028,0.878137,0.377539,0.949932
0.086544,0.976577,0.209657,0.816025,0.841662,0.590046,0.758232,0.921636,0.326048,0.933061
