0,0,0,0
1.000000,252,1.682692e-01,0
2.000000,268,1.792582e-01,0
3.000000,298,1.998626e-01,0
4.000000,323,2.170330e-01,5.000000e-02
5.000000,368,2.458791e-01,4.750000e-01
6.000000,422,2.809066e-01,4.750000e-01
7.000000,457,3.028846e-01,4.750000e-01
8.000000,522,3.475275e-01,4.750000e-01
9.000000,575,3.839286e-01,4.750000e-01
10.000000,639,4.265110e-01,6.500000e-01
11.000000,739,4.917582e-01,7.250000e-01
12.000000,815,5.432692e-01,7.250000e-01
13.000000,898,5.995879e-01,8.000000e-01
14.000000,999,6.682692e-01,8.000000e-01
15.000000,1079,7.232143e-01,8.000000e-01
16.000000,1139,7.623626e-01,8.000000e-01
17.000000,1183,7.918956e-01,8.000000e-01
18.000000,1228,8.200549e-01,9.000000e-01
19.000000,1260,8.406593e-01,9.000000e-01
20.000000,1284,8.571429e-01,9.750000e-01
21.000000,1305,8.708791e-01,1
22.000000,1322,8.811813e-01,1
23.000000,1341,8.921703e-01,1
24.000000,1359,9.045330e-01,1
25.000000,1369,9.114011e-01,1
26.000000,1386,9.230769e-01,1
27.000000,1399,9.320055e-01,1
28.000000,1413,9.416209e-01,1
29.000000,1419,9.450549e-01,1
30.000000,1433,9.539835e-01,1
31.000000,1443,9.608516e-01,1
32.000000,1448,9.642857e-01,1
33.000000,1451,9.663462e-01,1
34.000000,1455,9.690934e-01,1
35.000000,1458,9.711538e-01,1
36.000000,1459,9.718407e-01,1
37.000000,1461,9.732143e-01,1
38.000000,1463,9.745879e-01,1
39.000000,1469,9.787088e-01,1
40.000000,1470,9.793956e-01,1
41.000000,1470,9.793956e-01,1
42.000000,1471,9.800824e-01,1
43.000000,1472,9.807692e-01,1
44.000000,1472,9.807692e-01,1
45.000000,1473,9.814560e-01,1
46.000000,1474,9.821429e-01,1
47.000000,1474,9.821429e-01,1
48.000000,1476,9.835165e-01,1
49.000000,1477,9.842033e-01,1
50.000000,1477,9.842033e-01,1
51.000000,1479,9.855769e-01,1
52.000000,1479,9.855769e-01,1
53.000000,1480,9.862637e-01,1
54.000000,1480,9.862637e-01,1
55.000000,1482,9.876374e-01,1
56.000000,1482,9.876374e-01,1
57.000000,1483,9.883242e-01,1
58.000000,1483,9.883242e-01,1
59.000000,1484,9.890110e-01,1
60.000000,1484,9.890110e-01,1
61.000000,1484,9.890110e-01,1
62.000000,1485,9.896978e-01,1
63.000000,1485,9.896978e-01,1
64.000000,1486,9.903846e-01,1
65.000000,1486,9.903846e-01,1
66.000000,1487,9.910714e-01,1
67.000000,1488,9.917582e-01,1
68.000000,1489,9.924451e-01,1
69.000000,1490,9.931319e-01,1
70.000000,1490,9.931319e-01,1
71.000000,1491,9.938187e-01,1
72.000000,1492,9.945055e-01,1
73.000000,1493,9.951923e-01,1
74.000000,1493,9.951923e-01,1
75.000000,1494,9.958791e-01,1
76.000000,1494,9.958791e-01,1
77.000000,1494,9.958791e-01,1
78.000000,1495,9.965659e-01,1
79.000000,1495,9.965659e-01,1
80.000000,1496,9.972527e-01,1
81.000000,1496,9.972527e-01,1
82.000000,1497,9.979396e-01,1
83.000000,1498,9.986264e-01,1
84.000000,1498,9.986264e-01,1
85.000000,1498,9.986264e-01,1
86.000000,1498,9.986264e-01,1
87.000000,1499,9.993132e-01,1
88.000000,1499,9.993132e-01,1
89.000000,1499,9.993132e-01,1
90.000000,1500,1,1
91.000000,1500,1,1
92.000000,1500,1,1
93.000000,1500,1,1
94.000000,1500,1,1
95.000000,1500,1,1
96.000000,1500,1,1
97.000000,1500,1,1
98.000000,1500,1,1
99.000000,1500,1,1
100.000000,1500,1,1
