0,0,0,0
1.000000,30,2.060440e-02,1.500000e-01
2.000000,34,2.335165e-02,1.500000e-01
3.000000,36,2.472527e-02,1.500000e-01
4.000000,41,2.815934e-02,1.500000e-01
5.000000,55,3.777473e-02,2.250000e-01
6.000000,63,4.326923e-02,2.250000e-01
7.000000,66,4.532967e-02,2.250000e-01
8.000000,76,5.219780e-02,2.250000e-01
9.000000,87,5.975275e-02,2.250000e-01
10.000000,99,6.799451e-02,2.250000e-01
11.000000,116,7.967033e-02,2.250000e-01
12.000000,128,8.791209e-02,2.250000e-01
13.000000,135,9.271978e-02,2.250000e-01
14.000000,167,1.146978e-01,2.250000e-01
15.000000,183,1.256868e-01,2.250000e-01
16.000000,240,1.648352e-01,2.250000e-01
17.000000,272,1.868132e-01,2.250000e-01
18.000000,300,2.060440e-01,2.250000e-01
19.000000,313,2.149725e-01,2.250000e-01
20.000000,328,2.252747e-01,2.250000e-01
21.000000,345,2.369505e-01,2.250000e-01
22.000000,362,2.486264e-01,2.250000e-01
23.000000,382,2.609890e-01,2.250000e-01
24.000000,395,2.699176e-01,2.250000e-01
25.000000,410,2.802198e-01,2.250000e-01
26.000000,431,2.946429e-01,2.250000e-01
27.000000,451,3.076923e-01,2.250000e-01
28.000000,470,3.193681e-01,2.250000e-01
29.000000,490,3.331044e-01,2.250000e-01
30.000000,517,3.502747e-01,2.250000e-01
31.000000,545,3.688187e-01,2.500000e-01
32.000000,569,3.846154e-01,2.750000e-01
33.000000,596,4.031593e-01,2.750000e-01
34.000000,625,4.223901e-01,2.750000e-01
35.000000,646,4.361264e-01,2.750000e-01
36.000000,667,4.498626e-01,2.750000e-01
37.000000,682,4.594780e-01,2.750000e-01
38.000000,706,4.759615e-01,2.750000e-01
39.000000,725,4.883242e-01,4.250000e-01
40.000000,739,4.979396e-01,4.250000e-01
41.000000,748,5.041209e-01,4.250000e-01
42.000000,760,5.116758e-01,4.250000e-01
43.000000,774,5.212912e-01,4.250000e-01
44.000000,803,5.405220e-01,4.250000e-01
45.000000,812,5.467033e-01,4.250000e-01
46.000000,832,5.597527e-01,4.500000e-01
47.000000,847,5.700549e-01,4.750000e-01
48.000000,857,5.762363e-01,6.500000e-01
49.000000,882,5.927198e-01,6.750000e-01
50.000000,898,6.037088e-01,7.000000e-01
51.000000,920,6.181319e-01,7.500000e-01
52.000000,936,6.284341e-01,7.500000e-01
53.000000,963,6.456044e-01,8.000000e-01
54.000000,974,6.524725e-01,8.500000e-01
55.000000,994,6.662088e-01,9.000000e-01
56.000000,1005,6.737637e-01,9.000000e-01
57.000000,1022,6.854396e-01,9.250000e-01
58.000000,1030,6.902473e-01,9.500000e-01
59.000000,1042,6.978022e-01,9.750000e-01
60.000000,1058,7.081044e-01,9.750000e-01
61.000000,1073,7.177198e-01,9.750000e-01
62.000000,1089,7.280220e-01,9.750000e-01
63.000000,1100,7.348901e-01,9.750000e-01
64.000000,1117,7.458791e-01,9.750000e-01
65.000000,1134,7.575549e-01,9.750000e-01
66.000000,1149,7.671703e-01,9.750000e-01
67.000000,1163,7.760989e-01,9.750000e-01
68.000000,1172,7.822802e-01,9.750000e-01
69.000000,1189,7.925824e-01,9.750000e-01
70.000000,1198,7.987637e-01,9.750000e-01
71.000000,1210,8.063187e-01,9.750000e-01
72.000000,1225,8.152473e-01,1
73.000000,1239,8.248626e-01,1
74.000000,1248,8.303571e-01,1
75.000000,1263,8.399725e-01,1
76.000000,1275,8.482143e-01,1
77.000000,1286,8.550824e-01,1
78.000000,1303,8.660714e-01,1
79.000000,1316,8.750000e-01,1
80.000000,1329,8.839286e-01,1
81.000000,1344,8.928571e-01,1
82.000000,1357,9.017857e-01,1
83.000000,1373,9.127747e-01,1
84.000000,1382,9.189560e-01,1
85.000000,1396,9.285714e-01,1
86.000000,1405,9.347527e-01,1
87.000000,1423,9.471154e-01,1
88.000000,1434,9.546703e-01,1
89.000000,1442,9.601648e-01,1
90.000000,1453,9.677198e-01,1
91.000000,1461,9.732143e-01,1
92.000000,1468,9.780220e-01,1
93.000000,1476,9.835165e-01,1
94.000000,1483,9.883242e-01,1
95.000000,1488,9.917582e-01,1
96.000000,1490,9.931319e-01,1
97.000000,1491,9.938187e-01,1
98.000000,1497,9.979396e-01,1
99.000000,1500,1,1
100.000000,1500,1,1
