0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
31.652620,32.219972,29.493800,31.112972,31.493283,31.572298,31.116679,32.346640,32.374845,26.375466
16.826702,17.214263,15.359154,16.478031,16.551550,16.610217,16.398973,17.020662,17.268182,13.333590
11.774896,12.121339,10.535659,11.472846,11.465042,11.611543,11.395599,12.188336,12.179193,9.036448
9.705769,9.853978,9.273883,9.496067,9.481200,9.348007,9.496047,9.610743,9.744932,9.117214
8.070921,8.186086,7.761153,7.881034,7.891260,7.733465,7.897203,7.955921,8.077519,7.713101
2.028898,2.024615,2.092232,1.912658,1.944075,1.712925,1.951259,1.735341,1.875299,2.709491
1.865505,1.852379,2.071864,1.779871,1.965879,1.645754,1.880584,1.620799,1.698389,2.907714
1.761970,1.727574,2.112921,1.686289,2.041572,1.632753,1.871733,1.452882,1.557127,3.094564
1.280768,1.366345,1.264338,1.167766,1.678679,1.394802,1.430695,1.342484,1.334703,1.490873
1.166677,1.306000,1.120527,1.049234,1.697526,1.433876,1.431595,1.349737,1.304965,1.339744
1.050550,1.249428,1.211069,0.943079,1.688083,1.410746,1.476236,1.380103,1.285142,1.291735
1.048242,1.208738,1.268035,0.837741,1.633362,1.433056,1.502647,1.498207,1.286100,1.326124
0.996539,1.174746,1.330019,0.928081,1.635125,1.402618,1.520448,1.443445,1.294261,1.303762
0.957784,1.121569,1.329098,0.910890,1.489780,1.447056,1.400599,1.487588,1.299348,1.301615
0.948949,1.043377,1.455477,0.869697,1.358226,1.428439,1.331820,1.493294,1.293868,1.253069
0.912570,0.966229,1.420175,0.963638,1.188562,1.419320,1.205573,1.514715,1.302745,1.414160
0.841813,0.869508,1.440629,1.003388,1.089375,1.294795,1.141704,1.477880,1.217566,1.431075
0.774302,0.760896,1.444398,0.810199,0.918440,1.155625,1.094316,1.432824,1.156904,1.316800
0.718298,0.689006,1.384303,0.791734,0.935015,0.971159,1.322655,1.304267,1.058349,1.178110
0.682910,0.685677,1.192247,0.894739,0.939196,0.811849,1.418941,1.237777,1.014562,1.118652
0.856831,0.954116,1.026234,0.823786,0.985385,0.658894,1.625245,1.136325,0.869402,0.997930
0.907797,1.071241,0.843051,0.887486,0.980426,0.935073,1.770237,1.018898,0.890956,0.802026
1.192782,1.237265,0.651271,1.239385,1.199208,0.994991,1.877637,1.053971,0.828146,0.759787
1.372901,1.398504,1.183434,1.409716,1.537103,1.227727,1.803527,1.020339,0.812996,0.723624
1.549072,1.455484,1.177983,1.279830,1.532443,1.449190,1.827412,1.005066,0.717539,0.753044
1.568214,1.130328,1.225545,1.299919,1.525752,1.609950,1.744694,0.951213,0.890440,0.829739
1.674558,1.012622,1.421575,1.283807,1.453656,1.501533,1.712238,0.917067,0.905542,0.808120
1.377781,0.830091,1.453150,1.036992,1.221085,1.695043,1.580999,0.759912,0.928252,1.219241
1.235581,0.608746,0.834504,0.934652,0.801888,1.613023,1.367148,0.842650,0.837870,1.457525
1.040514,0.490915,0.968408,1.475343,0.863700,1.444910,1.189986,0.815578,0.818319,1.893341
0.816528,0.772296,1.081789,1.651317,0.926576,1.472028,1.004625,0.824757,0.637130,1.922956
