0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
30.576250,31.575366,30.101201,29.738256,31.829702,31.134610,31.374941,30.257302,31.625380,31.369550
16.015648,16.734493,16.244976,15.302192,16.706903,16.353561,16.594411,15.489635,16.799137,16.487596
11.000527,11.667495,11.437306,10.226023,11.559236,11.254598,11.568289,11.063373,11.728300,11.377995
9.546423,9.628639,9.497284,9.460255,9.624663,9.733635,9.611064,9.522648,9.548071,9.844431
7.990087,8.000894,7.893474,7.970282,8.037478,8.170784,7.995600,7.882883,7.915229,8.246263
2.220817,1.979598,2.128326,2.409555,2.084473,2.310193,2.004210,2.092064,1.881003,2.336527
2.217032,1.880342,1.981954,2.651382,2.176200,2.353232,1.915517,2.165960,1.792419,2.366643
2.320106,1.852444,1.973153,2.882544,2.356823,2.426419,1.894988,2.071386,1.789090,2.493476
1.581105,1.448384,1.500466,1.675016,1.991936,1.678101,1.435335,1.396440,1.495399,1.780543
1.507848,1.450136,1.476717,1.480555,2.047754,1.549916,1.412343,1.576254,1.502477,1.774612
1.420417,1.424062,1.530168,1.324197,2.039743,1.457669,1.439466,1.695176,1.496811,1.759581
1.441636,1.420112,1.496037,1.144503,1.981345,1.338931,1.453895,1.927190,1.477913,1.786038
1.439211,1.409397,1.510889,1.203577,1.913702,1.421115,1.442257,1.986941,1.448185,1.761180
1.438356,1.376229,1.555426,1.356373,1.809646,1.458999,1.385282,2.097647,1.433536,1.798559
1.466315,1.317286,1.612600,1.386358,1.740906,1.577893,1.353237,2.069921,1.507820,1.807273
1.529134,1.323585,1.633534,1.550601,1.651758,1.662513,1.302353,2.110665,1.574538,1.855950
1.582131,1.352630,1.636345,1.687239,1.680092,1.776149,1.312546,2.082557,1.617593,1.862589
1.558610,1.389467,1.495780,1.720555,1.624084,1.773158,1.369054,2.084943,1.685356,1.915407
1.570199,1.422272,1.536565,1.726790,1.740190,1.703841,1.541250,2.043137,1.745018,1.879905
1.523538,1.529498,1.523385,1.950907,1.804924,1.618543,1.665630,1.979679,1.751838,1.800610
1.485985,1.613061,1.463443,1.982726,1.875556,1.552104,1.771198,1.931098,1.643261,1.732085
1.424892,1.627242,1.430026,1.910875,1.885022,1.605219,1.821485,1.883041,1.615532,1.674081
1.562323,1.610880,1.579534,1.934128,2.031209,1.521802,1.855982,1.834784,1.571077,1.593677
1.498783,1.656027,1.595643,1.911874,2.113534,1.650250,1.827402,1.736453,1.481876,1.627348
1.638713,1.587027,1.644040,1.743254,2.103845,1.544051,1.830745,1.736705,1.378183,1.723692
1.694199,1.415495,1.764338,1.646126,2.082403,1.467310,1.862051,1.655456,1.576922,1.757568
1.748077,1.355032,1.959199,1.850204,2.063071,1.255696,1.928496,1.591443,1.648297,1.729774
1.564629,1.385415,1.975499,1.885084,1.987795,1.237822,1.880793,1.546869,1.697954,1.826373
1.737434,1.287118,2.048700,1.922589,1.871221,1.177953,1.784372,1.709836,1.803357,1.747043
1.639092,1.355333,2.115839,2.138335,1.724061,1.579358,1.725338,1.679850,1.946401,1.554640
1.616452,1.720607,1.928595,2.267975,1.646695,1.816618,1.625712,1.795695,1.899851,1.380795
